id,decision,exclusion_criterion,confidence,reasoning
I3L947ZH,Exclude,E2,80,"The abstract mentions smart healthcare and industrial IoT as potential applications for FedMAT, indicating that the federated learning application is outside of manufacturing unless they explicitly discuss transferable models to manufacturing."
I48ESCK2,Exclude,E2,100,"The abstract discusses FL in a non-manufacturing context (IoT networks and UAVs), but does not mention transferable models to manufacturing."
I4EFXCNK,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
I4NF7PI9,Exclude,E2,100,"The abstract discusses biomanufacturing in the context of petrochemical industry alternatives and sustainability, which is outside the scope of manufacturing industries for federated learning applications."
I5WFUY78,Exclude,E2,80,The abstract explicitly discusses FL application outside manufacturing (healthcare and industrial IoT applications) unless they explicitly discuss transferable models to manufacturing
I65Y8VFE,Exclude,E2,100,"The abstract discusses the application of reconfigurable intelligent meta-surfaces in wireless networks, which is outside the manufacturing industry."
I7XTHAJZ,Exclude,E2,100,The abstract explicitly discusses FL application in finance (FinTech) rather than manufacturing.
I8BGWAS8,Exclude,E2,100,"The abstract discusses federated learning application in healthcare, industry, and daily life domains, which is outside the manufacturing scope of interest."
I8NPMHLK,Exclude,E2,100,"The abstract discusses federated learning for privacy-preserving analytics, but it is in the context of ERP security evaluation and not a real implementation of FL in manufacturing."
I8Z29AD3,Exclude,E2,100,"The abstract discusses federated learning (FL) in the context of wireless networks and 5G/6G communication systems, which is outside the manufacturing industry."
I9G65VGY,Exclude,E2,100,"The abstract discusses intrusion detection systems in IoT and 6G networks, which is outside the manufacturing domain."
I9ZYTR9E,Exclude,E2,80,"The abstract discusses data sharing in supply chains and inter-organizational systems, which is outside the manufacturing industry."
IBBQEJTE,Exclude,E2,100,"The abstract discusses AI applications in healthcare, specifically cancer immunotherapy."
IBGMFVXC,Exclude,E2,80,"The abstract explicitly discusses a health-care use case, which is outside the manufacturing domain."
ICVQU7TE,Exclude,E2,100,"The abstract discusses the application of federated learning in a non-manufacturing context (6G networks), which is outside the review scope."
IDAPDDE9,Exclude,E2,80,"The abstract discusses a Federated learning application in Industrial IoT/Industry 4.0, but does not explicitly discuss transferable models to manufacturing."
IDZ8KYDI,Exclude,E2,100,The abstract discusses FL application outside manufacturing (healthcare) without mentioning transferable models to manufacturing.
IF3N7JX8,Exclude,E2,100,"The abstract is about DC–DC converters and their applications in electric vehicles and renewable energy systems, which falls outside the manufacturing domain."
IGPHK9A6,Exclude,E2,100,The abstract discusses federated learning application outside manufacturing (heterogeneous multi-cloud environments) without mentioning transferable models to manufacturing.
IHA89E4L,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
IHBJNJF6,Exclude,E2,100,"The abstract discusses an edge-based AI architecture for fault detection in IoT networks, which is outside the manufacturing domain."
IHCLF3TR,Exclude,E2,100,The abstract discusses an application of federated learning outside manufacturing.
IHS4ZSM6,Exclude,E2,100,"The abstract discusses federated learning applications outside manufacturing (healthcare, finance, etc.)"
IIJ67ABM,Exclude,E2,100,The abstract discusses Sat-MEC application outside manufacturing.
IIL2X3FG,Exclude,E2,100,"The abstract discusses ML applications in alloy design, which is outside the manufacturing industry unless they explicitly discuss transferable models to manufacturing."
IJ7IRC3K,Exclude,E2,100,The abstract discusses AI applications in healthcare (clinical operations) outside of manufacturing.
IKEN246V,Exclude,E2,80,"The abstract explicitly mentions applications outside manufacturing (cybersecurity, healthcare, and Industrial IoT) unless they discuss transferable models to manufacturing."
IM8EX3YS,Exclude,E2,100,"The abstract discusses applications outside manufacturing (healthcare, industry, autonomous vehicles, etc.)"
IM9AYN8D,Exclude,E2,100,"The abstract discusses a federated learning application in Mobile Edge Computing (MEC), which is outside the manufacturing industry."
IMYD3ZAN,Exclude,E2,80,"The abstract discusses Industry 5.0 and the adoption of AI in industry, but does not mention federated learning or manufacturing specifically."
IN3WUHRW,Exclude,E2,100,The abstract discusses an application outside manufacturing (IoT networks) and does not mention transferable models to manufacturing.
IQ5WQ4HA,Exclude,E2,80,"The abstract explicitly discusses a real-world deployment in manufacturing, but the application is predictive maintenance, which is outside the review scope unless they discuss transferable models to manufacturing."
IQ8TQEZL,Include,,80,"The abstract discusses federated learning in the context of manufacturing as-a-service, which is relevant to the review scope."
IRZ2RWLE,Exclude,E2,100,"The abstract discusses patent analysis and forecasting in the context of IoT technologies, which is outside the manufacturing industry."
IS9VSID7,Exclude,E2,80,The abstract discusses federated learning in a general industrial IoT context without mentioning manufacturing specifically.
ISMAEYHE,Exclude,E2,80,The abstract discusses federated learning in a general context without explicitly mentioning transferable models to manufacturing.
ITKK4K3D,Exclude,E2,100,"The abstract discusses federated learning in IoT ecosystems, which is outside the review scope of manufacturing industries."
IV8DMPMK,Exclude,E2,80,"The abstract discusses decentralized frameworks in edge computing for addressing limitations of centralized cloud systems, but does not explicitly mention federated learning or its application to manufacturing."
IW7JP29H,Exclude,E2,80,The abstract explicitly discusses transferable models to manufacturing
IWLMJL99,Exclude,E2,100,"The abstract discusses the application of fungal biotechnologies to conservation mycology and planetary health, which is outside the scope of manufacturing."
IX2CCC4T,Exclude,E2,100,"The abstract discusses the application of AI in stem cell therapy and nano-enhanced stem cell therapies for neurodegenerative diseases, which is outside the manufacturing industry."
IY5XI9RZ,Exclude,E2,80,"The abstract discusses federated reinforcement learning in IIoT networks, which is outside the manufacturing domain."
J256RTJZ,Exclude,E2,100,"The abstract discusses wireless sensor networks in healthcare and military systems, which is outside the manufacturing scope of the review."
J2JTR9MZ,Exclude,E2,100,"The abstract discusses an application of federated learning outside manufacturing (healthcare, finance, etc.)"
J5DJLIBG,Exclude,E2,80,"The abstract discusses a framework for cross-border supply chains, which is outside the manufacturing industry."
J6JNWEML,Exclude,E2,80,"The abstract discusses an application outside manufacturing (aerospace) unless the transferable models to manufacturing are explicitly discussed, which is not the case here."
J7NJBQYZ,Exclude,E2,100,"The abstract is about healthcare and blockchain/IoT applications, not manufacturing."
J7W999MA,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
J858G963,Exclude,E2,100,"The abstract discusses the application of 6G technology in vehicular communication, which is outside manufacturing."
JACVPG4N,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
JAH9FDF4,Exclude,E2,100,The abstract discusses machine learning applications outside manufacturing.
JANBBKR3,Exclude,E2,100,"The abstract discusses geospatial big data in the context of environmental challenges and smart IoT ecosystems, which is outside the manufacturing domain."
JDAIEZGM,Exclude,E2,100,The abstract discusses federated learning application outside manufacturing (co-working spaces) without mentioning transferable models to manufacturing.
JE426BL2,Exclude,E2,100,"The abstract discusses AI governance in general, not specifically federated learning in manufacturing."
JFQPQGI4,Exclude,E2,80,"The abstract discusses an application of federated learning in Industrial IoT (IIoT) environments, which is outside the manufacturing industry."
JGTBTP7X,Exclude,E2,100,"The abstract explicitly states that the application of XAI is in healthcare and finance, which are outside manufacturing unless they discuss transferable models to manufacturing."
JHE2X293,Exclude,E2,100,"The abstract discusses cybersecurity in Industry 4.0 practices, which is outside the manufacturing domain."
JI93EMYV,Exclude,E2,100,The abstract is about a predictive framework for the remaining useful life of power transformers in modern power systems.
JIBK53T3,Exclude,E2,100,"The abstract discusses cybersecurity and DoS attacks in general, but does not mention manufacturing or transferable models to manufacturing."
JJI9D242,Exclude,E2,100,"The abstract discusses FL in IoT systems for cyberthreat detection, which is outside the manufacturing industry."
JJSNYA6A,Exclude,E2,100,"The abstract discusses the application of machine learning in water distribution systems, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
JMGJCJKV,Exclude,E2,80,"The abstract explicitly mentions that the results highlight the framework’s effectiveness in enhancing reliability, security, and adaptability of federated learning in cloud infrastructures, making it particularly suitable for healthcare, IoT, financial services, and cross-organizational collaborative intelligence applications."
JMKPAV34,Include,,80,"The abstract discusses a federated learning approach for industrial time-series data, which is relevant to the review scope."
JPAFWCED,Exclude,E2,100,"The abstract discusses the integration of machine learning with IoNT, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
JRJAFGA7,Exclude,E2,100,"The abstract discusses an application outside manufacturing (education and vocational training), which matches exclusion criterion E2."
JSXCMBQ8,Exclude,E2,100,"The abstract explicitly states that the application is outside manufacturing (healthcare, finance, etc.), specifically in wastewater treatment plants."
JVCX8AMU,Include,,80,"The abstract discusses a real, applied implementation of federated learning in manufacturing industries."
JVL4XZIN,Exclude,E2,80,"The abstract explicitly states that the application is in the pharmaceutical industry, which falls under healthcare."
JWSYF32T,Exclude,E2,100,"The abstract discusses applications of federated learning in energy storage material computation and AI systems, which is outside the manufacturing industry."
JX2RFI9K,Exclude,E2,100,The abstract explicitly states that the application is in healthcare.
JXAUNHL8,Exclude,E2,80,"The abstract discusses a multi-layer data sharing framework for IoT environments, which is outside the manufacturing industry."
JXNQXSW8,Exclude,E2,100,"The abstract discusses the application of deep learning in drug discovery, which falls outside the manufacturing industry."
JXP85HJJ,Exclude,E2,100,"The abstract discusses IoT networks and cyber-attack detection, which is outside the manufacturing domain."
JYX5HVNE,Include,,80,"The abstract discusses federated learning in a manufacturing context, specifically addressing challenges and opportunities related to integrating new clients into existing FL systems."
JZ2LZYXS,Exclude,E2,100,"The abstract discusses Multi-access Edge Computing in the context of autonomous vehicles, which is outside manufacturing."
JZTSGQIH,Exclude,E2,100,"The abstract discusses deepfakes in healthcare and finance, which is outside the manufacturing scope of the review."
K2L6JC8P,Exclude,E2,80,"The abstract discusses the application of federated learning in the context of metaverse and digital twins for consumer electronic products, which is outside the manufacturing industry."
K4TP4AR3,Include,,80,"The abstract discusses a federated learning application in an industrial context, addressing sustainability goals and scalability limitations."
K5MV8AYM,Exclude,E2,100,"The abstract discusses the application of digital twins in general engineering systems, not specifically manufacturing."
K7B764R4,Exclude,E2,100,The abstract discusses the application of machine learning to extracellular vesicles in healthcare and cancer precision medicine.
K8224HQ4,Exclude,E2,80,"The abstract explicitly discusses a transferable methodological proposal for failure forecasting systems, but it is applied to a mining conveyor belt in Chile, which falls under the manufacturing category."
KA5WNPVJ,Exclude,E2,100,"The abstract discusses federated learning in the context of 6G wireless networks and smart services, which is outside the manufacturing industry."
KBLK6WLE,Exclude,E2,100,"The abstract discusses a cybersecurity framework for 5G infrastructures, which is outside the manufacturing domain."
KCSYKKR2,Exclude,E2,80,"The abstract discusses the limitations of federated learning in industrial settings and proposes a new approach based on transfer learning, but does not explicitly discuss its application to manufacturing."
KFD9PL8Q,Exclude,E2,100,The abstract explicitly discusses a Federated Learning application in healthcare.
KFS4QA6S,Exclude,E2,100,"The abstract discusses the application of data sharing in finance, not manufacturing."
KGJNY25U,Exclude,E2,100,"The abstract discusses an AI-enhanced framework for cloud computing, which is outside the manufacturing domain."
KHC3SWUI,Exclude,E2,100,"The abstract discusses a method for industrial robot control, which is outside the manufacturing domain of interest."
KJBIIXUQ,Exclude,E2,100,"The abstract discusses a systematic literature review on digital twin technology for Additive Manufacturing, which is outside the scope of federated learning in manufacturing."
KJJXW9L9,Exclude,E5,80,The abstract describes a literature review/survey without own contribution
KKKWCN4P,Exclude,E2,100,"The abstract explicitly states that the application is in cybersecurity threat detection, which is outside manufacturing."
KMYRAFP6,Exclude,E2,100,"The abstract discusses IoT integration in agriculture, which is outside the manufacturing scope of the review."
KNG9QAKH,Exclude,E2,100,"The abstract discusses edge computing in smart cities for IoT security, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
KNQ7H2TB,Exclude,E2,100,"The abstract discusses Multi-Agent Reinforcement Learning (MARL) in the context of Resource Allocation Optimization (RAO), which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
KP8GILKD,Exclude,E2,100,"The abstract discusses system security assurance and artificial intelligence in cybersecurity, which is outside the manufacturing domain."
KPZGRUWM,Exclude,E2,100,"The abstract discusses federated learning in the context of Industry 4.0 and its transition to Industry 5.0, but it does not explicitly discuss transferable models to manufacturing."
KQ7SDPRP,Exclude,E2,90,"The abstract discusses IoT security and threat detection using blockchain technology, which is outside the manufacturing domain."
KQE56EP9,Include,,100,The abstract explicitly discusses transferable models to manufacturing
KTEYXQRC,Exclude,E2,80,"The abstract discusses the Cloud-Edge-IoT continuum and its application to Industrial IoT development, but does not mention federated learning in manufacturing."
KV8REWN3,Exclude,E2,100,The abstract discusses AI applications outside manufacturing.
KXNLBZUW,Exclude,E2,100,"The abstract discusses reconfigurable intelligent surfaces in the context of wireless networks and 6G speculations, which is outside the manufacturing industry."
KY5VYWQK,Exclude,E2,100,"The abstract discusses digital twin technology in precision medicine for cancer treatment, which is outside the manufacturing industry."
KYTRAX79,Exclude,E2,100,"The abstract is about smart grid cyber-physical systems in the context of data privacy and cybersecurity, which is outside manufacturing."
L3EWHFA2,Include,,90,"The abstract discusses a federated learning application in the cement industry, which is a manufacturing sector."
L3FD3P4N,Exclude,E2,100,"The abstract explicitly discusses an application of federated learning in healthcare, which is outside the review scope."
L4AVS8SL,Exclude,E2,100,"The abstract discusses AI applications in various domains of aviation, not manufacturing."
L4PZECUB,Exclude,E2,100,"The abstract discusses Generative Artificial Intelligence in a general sense, not specifically in manufacturing."
L6E4YHZD,Exclude,E2,100,"The abstract discusses AI startup business models in general, not specifically federated learning in manufacturing."
L7JN6S94,Exclude,E2,100,"The abstract explicitly states that the application is in healthcare and finance, not manufacturing."
L7VAH36R,Exclude,E2,100,The abstract explicitly discusses FL application outside manufacturing (healthcare) without mentioning transferable models to manufacturing.
L82G8LWD,Exclude,E2,100,"The abstract discusses blockchain technology in general, without any mention of federated learning or manufacturing."
L9BWDJ5G,Exclude,E2,100,"The abstract discusses the application of federated learning in IoT environments, which is outside manufacturing."
L9X9N9G7,Exclude,E2,100,"The abstract discusses wireless networks and LiFi technology, which is outside the manufacturing industry."
LAES66EL,Include,,80,"The abstract describes a real applied implementation of federated learning in manufacturing, specifically for diagnosing faults in permanent magnet synchronous motors."
LALS26YN,Include,,100,"The abstract discusses a real, applied implementation of federated learning in an industrial setting."
LAPKHCDQ,Exclude,E2,100,"The abstract discusses network automation and Industry 4.0/5.0, which is outside the manufacturing scope of the review."
LBLLVA2B,Exclude,E2,100,The abstract discusses high-performance computing in a general business context and does not mention federated learning or manufacturing.
LBYVCI65,Exclude,E2,100,"The abstract discusses AI implementation in manufacturing environments, but does not explicitly mention federated learning."
LCXHHPMY,Include,,80,"The abstract discusses federated learning in manufacturing, specifically for equipment failure detection."
LD8VWVMS,Include,,80,"The abstract discusses a real applied implementation of federated learning in manufacturing, specifically for defect detection in industrial environments."
LDIFL45I,Exclude,E2,100,"The abstract discusses an application outside manufacturing (healthcare, finance) without mentioning transferable models to manufacturing."
LDN2IEA9,Exclude,E2,80,"The abstract mentions IoT applications in manufacturing, but it is primarily focused on a blockchain-enabled framework for securing FL within IoT systems, which does not directly relate to the review scope of real, applied implementations of federated learning in manufacturing industries."
LDS5I5JE,Exclude,E2,80,"The abstract discusses federated learning in the context of digital twins and cloud platforms, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
LDVWU726,Exclude,E2,80,The abstract discusses federated learning in IIoT but does not explicitly mention transferable models to manufacturing.
LEASQ8FC,Include,,90,"The abstract describes a real, applied implementation of federated learning in manufacturing industries."
LFMCF5FW,Exclude,E2,100,"The abstract discusses applications outside manufacturing (military, transportation, logistics, explorations) and does not mention transferable models to manufacturing."
LKVYAJIX,Exclude,E2,100,"The abstract discusses cloud management and multi-cloud architecture, which is outside the manufacturing industry."
LLVMGWBY,Exclude,E2,100,"The abstract discusses Blockchain Technology (BT) with Digital Twins (DTs), which is outside the manufacturing domain."
LMVWWDU9,Include,,80,"The abstract discusses a real, applied implementation of federated learning in an industrial setting."
LNT9XW4K,Exclude,E2,100,"The abstract itself provides clear evidence that the application is outside manufacturing (healthcare, finance, etc.)"
LPZTKZUU,Include,,80,"The abstract discusses a federated learning method for condition monitoring in manufacturing, which aligns with the review scope."
LR3DWNZL,Exclude,E2,100,"The abstract discusses IoT devices in smart living environments, which is outside the manufacturing domain."
LR7BG7ET,Exclude,E2,80,"The abstract discusses FL application outside manufacturing (healthcare is implied by the context of Industrial IoT and sensors), unless they explicitly discuss transferable models to manufacturing"
LRFYPWWP,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
LSJ79APX,Exclude,E2,100,"The abstract discusses application of federated learning in the Internet of Vehicles (IoV), which is outside manufacturing."
LT4HG282,Exclude,E2,80,"The abstract discusses PHM in academia and industry, which is outside the manufacturing domain."
LUMLN9V5,Exclude,E2,80,"The abstract discusses a scheduling framework for fog networks, which is outside the manufacturing domain."
LUMV28VD,Exclude,E2,100,"The abstract discusses a Federated Reinforcement Learning framework for IoT task scheduling, which is outside the manufacturing domain."
LVB8SGCY,Exclude,E5,80,The abstract describes a literature review/survey without own contribution
LW6NIFR2,Exclude,E2,100,"The abstract discusses a music melody generation algorithm for emotion-consistent music, which is outside manufacturing."
LX8PIA3H,Exclude,E2,100,The abstract discusses FL application outside manufacturing (healthcare) without mentioning transferable models to manufacturing.
M27C2PDQ,Include,,80,"The abstract discusses a federated learning application in manufacturing, addressing the challenges of feature heterogeneity and data privacy."
M2C2J24C,Exclude,E2,100,"The abstract discusses AI applications in drug development, which is outside the manufacturing industry unless they explicitly discuss transferable models to manufacturing."
M2QUFEEW,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
M4FX3CAV,Exclude,E2,100,"The abstract discusses a framework for mobile augmented reality applications, which is outside the manufacturing industry."
M5JZ8JLU,Exclude,E2,100,"The abstract discusses applications in reservoir characterization and exploration optimization, which is outside the manufacturing industry."
M5RAYWMD,Exclude,E2,80,"The abstract discusses FL application outside manufacturing (healthcare, finance, etc.) unless they explicitly discuss transferable models to manufacturing"
M6EDK3ZM,Exclude,E2,80,The abstract discusses federated learning in a general sense without explicitly mentioning manufacturing or transferable models to manufacturing.
M7IFHIDX,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
M7L2ZL3H,Exclude,E2,100,"The abstract discusses the application of Federated Learning in a general sense, but does not explicitly mention manufacturing or transferable models to manufacturing."
M9CW2CQI,Include,,80,"The abstract discusses a real-world implementation of federated learning in manufacturing, specifically in the context of smart factories and digital twins."
MA95VWAA,Exclude,E2,80,"The abstract discusses a framework for data sharing and governance, but it is not clear if federated learning is being applied in manufacturing or if the models are transferable to manufacturing."
MAIWMJBD,Include,,80,"The abstract discusses a federated learning approach for time series imputation in Industry 4.0 applications, which is relevant to the review scope."
MBDIUVPA,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
MC2IMSHZ,Exclude,E2,100,"The abstract discusses federated learning in the context of IoT and wireless sensor networks, which is outside manufacturing."
MCGZY3UQ,Exclude,E2,100,"The abstract discusses supply chain risk management and proposes a deep learning-based model for prediction, but it does not mention federated learning or manufacturing."
MCQNE5TP,Exclude,E2,80,"The abstract discusses digital twin technology and sensor fault management in the context of Industry 5.0, which is outside the manufacturing domain unless they explicitly discuss transferable models to manufacturing"
MDZZWX6Z,Exclude,E2,80,"The abstract discusses a federated learning application outside manufacturing (IIoT systems), but it does not explicitly discuss transferable models to manufacturing."
MES45PWI,Exclude,E2,100,"The abstract discusses applications outside manufacturing (healthcare systems, financial networks, etc.)"
MH382U2B,Exclude,E5,100,The abstract describes a literature review/survey without own contribution
MHI5LAMT,Exclude,E2,100,"The abstract discusses computer-assisted translation (CAT) courses and curricula for scientific and technical translation (STT), which is outside the manufacturing industry."
MHVQX4VY,Include,,80,"The abstract discusses federated learning in manufacturing, addressing challenges specific to this industry."
MJ3YDRLB,Include,,80,"The abstract discusses federated learning in an Industry 4.0 environment, which is relevant to manufacturing."
MJZLX69C,Exclude,E2,80,"The abstract discusses a federated learning application outside manufacturing (supply chain management), and does not explicitly discuss transferable models to manufacturing."
MLQR329J,Exclude,E2,100,"The abstract discusses AI application in construction, which is outside manufacturing."
MLTZN3XF,Exclude,E2,80,"The abstract discusses FL in the healthcare industry, which is outside of the review scope unless they explicitly discuss transferable models to manufacturing."
MM63P6HL,Exclude,E2,100,"The abstract discusses edge computing in various industries, but does not explicitly mention federated learning or its application to manufacturing."
MMFKALJY,Exclude,E2,100,"The abstract discusses IoT security and proposes a new authentication and access control system, which is outside the scope of manufacturing."
MNI4XJYY,Exclude,E2,80,"The abstract discusses edge computing in the context of Industry 4.0, but does not explicitly discuss transferable models to manufacturing."
MNMYW5ZI,Exclude,E2,80,"The abstract mentions traffic forecasting tasks and IoT-enabled sensor data, which is outside the manufacturing industry."
MP8649CQ,Exclude,E2,90,"The abstract discusses an application of machine learning in manufacturing (bearing fault diagnosis), but it does not explicitly discuss transferable models to other industries."
MQ2L36SA,Exclude,E2,100,"The abstract discusses Swarm Intelligence applications in IoT, fog and edge computing, which is outside the manufacturing domain."
MQ5T68WJ,Exclude,E2,100,"The abstract discusses digital twins in seaports, which is outside the manufacturing industry."
MSLL2NLZ,Exclude,E2,80,"The abstract discusses federated learning in the context of Edge AI, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
MTSKXLAE,Exclude,E2,100,"The abstract discusses the application of deep learning techniques to lithium-ion batteries in healthcare, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
MUGAG6YI,Exclude,E2,100,The abstract discusses a cybersecurity application outside manufacturing.
MUYYET5W,Exclude,E2,100,"The abstract discusses power grids and renewable energy sources, which is outside the manufacturing industry."
MWZWT473,Exclude,E2,80,"The abstract discusses federated learning in a general context and mentions IIoT as an application scenario, but does not explicitly discuss transferable models to manufacturing."
MYIIFHLQ,Exclude,E2,80,"The abstract discusses federated learning as one of the emerging generalizable ML approaches, but it is a literature review/survey without own contribution and focuses on its application in the automotive industry rather than manufacturing in general."
MYWW5B3B,Exclude,E2,80,"The abstract discusses a big data analysis system for manufacturing procurement management, but does not mention federated learning."
MZES5LJ3,Exclude,E2,100,"The abstract explicitly states that the application is in oil combusting and gas facilities, which is outside manufacturing."
MZYE4BCX,Exclude,E2,100,"The abstract discusses federated learning in the context of Industry 5.0 and IoE networks, which is outside manufacturing unless they explicitly discuss transferable models to manufacturing."
N3I7H2XP,Exclude,E2,100,"The abstract discusses a machine learning-based DDoS detection framework for IoT networks, which is outside the manufacturing domain."
N3NW2283,Exclude,E2,100,"The abstract is about a framework for intelligent aerobics training, which falls outside the manufacturing domain."
N4DVQJRU,Exclude,E2,100,"The abstract discusses a cybersecurity application in IoT devices, which is outside the manufacturing domain."
N5JPVDCW,Exclude,E2,80,"The abstract mentions that FL is widely deployed in industrial IoT scenarios, but it does not explicitly discuss transferable models to manufacturing."
N7EVWCKJ,Exclude,E2,100,"The abstract discusses machine-learning-based NIDS and class imbalance in network applications, which is outside the manufacturing domain."
N7NK9WKJ,Include,,80,The abstract discusses a federated learning application in manufacturing.
N8IZ2XSD,Exclude,E2,80,"The abstract discusses Edge AI in various industries, but does not explicitly mention transferable models to manufacturing."
N9UZRNJY,Exclude,E2,100,"The abstract discusses digital learning factories in the context of industrial requirements and digitalization, which is outside the scope of federated learning in manufacturing."
N9W36BET,Include,,80,"The abstract discusses an application of federated learning in manufacturing, specifically additive manufacturing."
NA7FRTMW,Exclude,E2,80,"The abstract discusses FL application outside manufacturing, specifically in the context of product use and user privacy."
NASEER7C,Exclude,E2,100,The abstract discusses GNSS and jamming attacks in a non-manufacturing context.
NBN2QXSN,Exclude,E2,80,"The abstract discusses federated learning in a general context of IoT security and anomaly detection, but does not explicitly discuss transferable models to manufacturing."
NCVGLSYS,Exclude,E2,100,"The abstract discusses the legal framework for AI service businesses in Japan and the U.S., with no mention of federated learning or manufacturing."
NH5DB6CT,Exclude,E2,80,"The abstract mentions application to a laboratory testbed in manufacturing, but the main focus is on state-based potential games and gradient-based optimization methods, which are not directly related to federated learning in manufacturing."
NJUNS8CB,Exclude,E2,100,"The abstract discusses a blockchain application outside manufacturing (healthcare), unless they explicitly discuss transferable models to manufacturing"
NKUICI4J,Exclude,E2,100,"The abstract discusses Wi-Fi standardization and its future directions, which is outside the manufacturing industry."
NLGQ46YJ,Exclude,E2,80,"The abstract explicitly states that the application is outside manufacturing (healthcare and logistics), but mentions transferable models to manufacturing."
NQ8YJVID,Exclude,E5,100,The abstract itself states that it is a literature review/survey without own contribution.
NQLHFQWL,Exclude,E5,80,The abstract describes a literature review/survey without own contribution
NU9MU4PM,Include,,100,The abstract explicitly discusses the application of federated learning in manufacturing.
NUGE4ZPV,Exclude,E2,80,"The abstract mentions potential applications in smart city services and industrial IoT, which are outside manufacturing unless they explicitly discuss transferable models to manufacturing."
NUVJ2AWJ,Exclude,E2,80,"The abstract discusses the application of AI and ML in additive manufacturing, but it does not explicitly discuss transferable models to manufacturing industries."
NWR5DHMU,Exclude,E2,80,"The abstract discusses a deep learning-based optimization model for predicting enterprise operations and planning green production in the context of the Belt and Road Initiative (BRI), which is outside the manufacturing industry."
NXGU8WAK,Exclude,E2,80,"The abstract discusses FL in a non-manufacturing context (IIoT), but mentions transferable models to manufacturing."
P235GS8Y,Exclude,E2,100,"The abstract discusses a biometric data protection scheme for face recognition in ECS, which is outside the manufacturing industry."
P2L32YK8,Exclude,E2,100,"The abstract discusses a blockchain-based framework for ensuring food safety and traceability in fruit supply chains, which is outside the manufacturing industry."
P6FKKB2Y,Exclude,E2,80,"The abstract discusses inventory management in a supply chain, which is outside the manufacturing domain."
P7QY6FND,Include,,80,"The abstract discusses a federated learning application in manufacturing, specifically in the context of Industrial Internet of Things (IIoT) systems and predictive maintenance."
P94R7L9S,Exclude,E2,80,"The abstract discusses a distributed learning approach that aggregates data at a central location, which is outside the scope of federated learning in manufacturing."
PAMYGH6K,Exclude,E2,80,"The abstract discusses federated learning in the context of task offloading in hierarchical Local-Edge-Cloud environments, which is outside manufacturing."
PCKAGHR4,Exclude,E2,80,"The abstract discusses a federated learning system for decentralized edge devices, but it does not explicitly mention manufacturing or transferable models to manufacturing."
PEK8DPBG,Exclude,E2,100,"The abstract discusses cloud computing and task-scheduling methods in a dynamic cloud setting, which is outside the manufacturing industry."
PFKYBHRX,Exclude,E2,80,The abstract discusses federated learning in a general context without explicitly mentioning manufacturing or transferable models to manufacturing.
PGGVUIHY,Exclude,E2,100,"The abstract discusses an application of federated learning in the Internet of Urban Things (IoUTs), which is outside manufacturing."
PGKGX5E5,Exclude,E2,100,"The abstract discusses the integration of blockchain into smart systems for various applications, but does not mention manufacturing or transferable models to manufacturing."
PI6IYEED,Exclude,E2,80,"The abstract discusses federated learning in IIoT devices, but does not explicitly discuss transferable models to manufacturing."
PILG5GYI,Exclude,E2,80,"The abstract discusses federated learning in the context of edge-enabled IoT ecosystems and its application to fault recovery in dynamic distributed environments, which is outside manufacturing."
PJEXMRHW,Include,,80,"The abstract discusses the application of federated learning in manufacturing, specifically in a real-world case study."
PJJYGTBR,Exclude,E2,80,"The abstract explicitly states that the application is in Industrial Internet of Things (IIoT) and predictive maintenance, which falls outside manufacturing unless they discuss transferable models to manufacturing."
PKM2QFBB,Exclude,E2,100,"The abstract explicitly states that the FL application is in healthcare and smart infrastructure, which are outside manufacturing unless they discuss transferable models to manufacturing."
PL4N29M2,Exclude,E2,100,"The abstract discusses a Cyber-Physical System (CPS) framework for edge-IoT data transfer efficiency and intelligent load balancing, which is outside the manufacturing domain."
PMZTGIA7,Exclude,E2,100,The abstract explicitly mentions applications in finance and security outside of manufacturing.
PNQP4AWD,Exclude,E2,100,"The abstract itself provides clear evidence for E2: FL application outside manufacturing (healthcare, finance, etc.) unless they explicitly discuss transferable models to manufacturing"
PNZ35QZQ,Exclude,E2,100,"The abstract discusses a hybrid neuro-symbolic AI framework for cyber threat analysis in consumer electronic platforms, which is outside the manufacturing domain."
PP84RZFL,Exclude,E2,100,"The abstract discusses an application of federated learning outside manufacturing (IoT environments), and does not mention transferable models to manufacturing."
PQB4JSN9,Exclude,E2,100,The abstract discusses wireless communication and IoT technologies outside the manufacturing industry.
