id,decision,exclusion_criterion,confidence,reasoning
GNENII8F,Exclude,E2,95,The abstract discusses supply chain sustainability in general without mentioning manufacturing specifically or transferable models to manufacturing.
GNGZYR69,Exclude,E5,90,The abstract describes an algorithm improvement for blockchain in satellite networks but does not mention federated learning or manufacturing applications.
GPBVRDH8,Include,,95,"The abstract describes an application of federated learning in smart manufacturing, which falls within the scope of the review."
GQTLW2XQ,Exclude,E5,90,The abstract clearly states that the paper is a comprehensive overview with no own contribution.
GR5QQKEA,Include,,95,"The abstract discusses a federated learning-based graph neural network model for IIoT applications in manufacturing, which falls within the scope of the review."
GSWJFGTG,Exclude,E2,100,"The abstract mentions that federated learning is used for Google's keyboard Gboard, indicating an application outside manufacturing."
GT3SUZH9,Exclude,E2,95,"The abstract discusses a federated learning application in cloud resource management for large-scale cloud providers like Google and Alibaba, which is outside the manufacturing domain."
GTQ8F2VZ,Include,,100,The abstract discusses a federated learning application in manufacturing for cross-plant process monitoring.
GU3X84ST,Exclude,E2,95,The abstract discusses federated learning applied to Wireless Sensor Networks (WSNs) rather than manufacturing.
GU5S5NQV,Include,,85,"The abstract discusses a federated transfer learning framework for smart manufacturing with cross-domain applications, which fits the review scope."
GV9DZJRG,Exclude,E2,95,The abstract discusses a cybersecurity application in Industry 4.0 but does not explicitly address transferability to manufacturing.
GZY2KYNC,Exclude,E2,100,"The abstract discusses IoT devices and privacy preservation models for securing data in cloud-server domains, which is outside manufacturing."
H2R6E3NT,Exclude,E5,100,The abstract describes a literature review without presenting original research or application.
H3MLN7IH,Exclude,E5,90,The abstract explicitly states it is a literature review with no original contribution.
H53QZLK4,Exclude,E2,100,The abstract discusses sleep monitoring using multi-modal sensors and AI in healthcare.
H6MFACB5,Include,,95,The abstract discusses a federated learning framework for IIoT environments in manufacturing contexts like smart factories and power grids.
H76DWP8Y,Exclude,E2,95,The abstract mentions applications in healthcare and other industries outside manufacturing without specifying transferable models to manufacturing.
H7LDCEMN,Exclude,E5,100,The abstract clearly states that the paper is a comprehensive review with no own contribution.
H8GVYFYR,Exclude,E2,95,"The paper discusses federated learning applied to mobile edge computing for optimizing computation offloading decisions, not manufacturing."
H8X7K546,Include,,95,"The abstract discusses federated learning within an industrial context, specifically for anomaly detection with privacy preservation, which aligns with the review's scope on FL applications in manufacturing."
H956N2FH,Include,,95,"The abstract discusses federated learning in semiconductor manufacturing, which falls within the scope of manufacturing industries."
HD95EUQF,Exclude,E2,100,The abstract clearly states the application is in smart healthcare IoT systems.
HDNMSFYZ,Exclude,E2,95,"The abstract mentions applications in 'smart healthcare' among others, which falls outside manufacturing."
HDRSQTJV,Exclude,E5,100,The abstract describes a survey categorizing multi-view learning methods without presenting original research or application.
HEEH45S4,Exclude,E2,100,"The abstract clearly discusses battery health diagnostics in the context of lithium-ion batteries, which is outside manufacturing."
HEEIEIT8,Exclude,E2,100,"The abstract discusses ship and offshore structures, which is outside manufacturing scope."
HG8YCHZV,Exclude,E2,100,The abstract clearly discusses mobility management in 5G networks and does not mention manufacturing or transferable models to manufacturing.
HGPGY6VG,Exclude,E5,100,The abstract clearly states it is a state-of-the-art review without own contribution.
HGSTXVKY,Include,,50,The abstract does not provide clear evidence of being a literature review without own contribution or an application outside manufacturing.
HGV4NLIS,Include,,95,"The abstract discusses an application relevant to smart factories and intelligent manufacturing environments, which falls within the scope of manufacturing."
HHQ8RFGB,Exclude,E5,100,The abstract explicitly states that the study is a bibliometric analysis without presenting original research or implementation.
HHSY2J2D,Exclude,E2,100,"The paper focuses on intrusion detection using HQNN for IoT devices, which is outside the scope of manufacturing applications."
HK3HSP9X,Exclude,E2,100,The abstract clearly states the work is about healthcare sector digital transformation and security.
HKIPAWRM,Include,,95,The abstract discusses industrial applications of machine learning without mentioning federated learning or other exclusion criteria.
HL2YXVYA,Exclude,E5,100,The abstract clearly states that the study is a bibliometric analysis without presenting original empirical or theoretical contributions.
HLNSZCF2,Include,,95,The abstract does not provide clear evidence that the FL application is outside manufacturing or that it is a literature review without own contribution.
HMD98WQH,Exclude,E2,95,"The abstract discusses federated learning in the context of energy transition and housing, which is outside manufacturing."
HT2ZC4QD,Exclude,E2,95,"The abstract discusses FGMR-AEC in the context of telepresence, extended reality, and metaverse applications, which are outside manufacturing."
HU3BE2Y3,Include,,80,The abstract does not specify an application outside manufacturing.
HUWVWD9U,Exclude,E2,100,The abstract clearly states the application is in driving safety and not manufacturing.
HV5QDV83,Include,,95,The abstract does not provide clear evidence that the FL application is outside manufacturing or that it is a literature review without its own contribution.
HYBABXFX,Exclude,E2,95,"The paper focuses on green AI for circular economies with applications in lithium-ion battery recycling and urban waste management, outside of manufacturing."
HYQCL7T2,Exclude,E2,95,"The abstract discusses IIoT integration into the construction sector, not manufacturing."
HZ2BMK5N,Include,,95,The abstract discusses federated learning applied to manufacturing through the industrial Internet of Things (IIoT).
I2M639QL,Exclude,E5,90,The abstract clearly states that it is a review examining current technologies and model development without presenting original research or implementation.
I3L947ZH,Exclude,E2,95,The abstract discusses FedMAT in the context of smart healthcare and industrial IoT but does not explicitly discuss transferable models to manufacturing.
I48ESCK2,Exclude,E5,95,The abstract explicitly states it is a comprehensive review of UAV computing technology with no original contribution.
I4EFXCNK,Exclude,E5,90,The abstract explicitly states it is a survey without own contribution.
I4NF7PI9,Include,,100,"The abstract does not mention federated learning or any other machine learning technique, let alone in the context of manufacturing outside biomanufacturing."
I5WFUY78,Exclude,E2,100,The abstract clearly states the application is in healthcare and industrial IoT.
I65Y8VFE,Exclude,E2,95,"The abstract discusses future wireless networks and smart radio environments, which are outside the manufacturing domain."
I7XTHAJZ,Exclude,E2,95,"The abstract clearly states the application of FL in securing FinTech transactions, which is outside manufacturing."
I8BGWAS8,Exclude,E5,100,The abstract clearly states that this paper is an extensive literature review on Human Digital Twin (HDT) without presenting its own original contribution.
I8NPMHLK,Include,,90,"The abstract discusses federated learning in the context of privacy-preserving analytics for ERP systems, which are used in manufacturing."
I8Z29AD3,Exclude,E5,90,The abstract clearly states that the paper is a survey of AI/ML approaches for D2D communication without presenting its own original contribution.
I9G65VGY,Exclude,E2,100,"The abstract discusses intrusion detection in IoT for 6G networks, which is outside manufacturing."
I9ZYTR9E,Exclude,E5,90,The abstract clearly states it is a semi-systematic literature review with no original empirical or applied work reported.
IBBQEJTE,Exclude,E2,95,The paper discusses federated learning in the context of healthcare (cancer immunotherapy) without mentioning transferability to manufacturing.
IBGMFVXC,Exclude,E2,85,The abstract mentions a health-care use case as an example.
ICVQU7TE,Include,,80,Abstract discusses FL in the context of Industry 5.0 but does not explicitly exclude manufacturing.
IDAPDDE9,Include,,95,"The abstract discusses federated learning in an industrial IoT context, which is relevant to manufacturing."
IDZ8KYDI,Exclude,E2,100,The abstract clearly discusses deep learning models for medical diagnosis systems.
IF3N7JX8,Exclude,E5,100,The abstract clearly states it is a comprehensive review of DC-DC converter technologies without presenting original research or implementation.
IGPHK9A6,Exclude,E2,95,"The paper focuses on cloud computing and workload forecasting for SLA compliance, not manufacturing applications of federated learning."
IHA89E4L,Exclude,E5,90,The abstract explicitly states this is a systematic literature review without original research contribution.
IHBJNJF6,Exclude,E2,85,"The application described is for general IoT networks, including smart city infrastructure and industrial automation broadly, without specific reference to manufacturing."
IHCLF3TR,Exclude,E2,98,"The paper focuses on anomaly detection in space-based IIoT networks using quantum technology, not on federated learning applications within manufacturing industries."
IHS4ZSM6,Exclude,E2,95,The study focuses on federated learning for cyber security in IoT applications outside manufacturing.
IIJ67ABM,Exclude,E2,95,"The abstract discusses Sat-MEC in IoT for communication and task computation, which is outside manufacturing."
IIL2X3FG,Exclude,E5,90,The abstract clearly states that this is a review examining ML applications in alloy design without presenting original research or implementation details.
IJ7IRC3K,Exclude,E5,100,The abstract clearly states this is a systematic literature review without own contribution.
IKEN246V,Exclude,E2,100,The abstract mentions real-world applications like healthcare and cybersecurity outside manufacturing.
IM8EX3YS,Exclude,E5,100,The abstract clearly states it is a systematic review without own contribution.
IM9AYN8D,Exclude,E2,50,"The abstract discusses Mobile Edge Computing (MEC) and intrusion detection in a network context, which does not relate to manufacturing."
IMYD3ZAN,Include,,100,The abstract does not mention federated learning or applications outside manufacturing.
IN3WUHRW,Exclude,E2,100,"The abstract discusses an energy-optimized uplink resource allocation framework for IoT networks in the context of 6G communication systems, which is outside manufacturing."
IQ5WQ4HA,Include,,95,"The abstract discusses federated learning applied to predictive maintenance in industrial settings with induction-motor drives, clearly within manufacturing."
IQ8TQEZL,Include,,95,The abstract discusses federated learning applied to manufacturing capability search and supplier selection in a cyber manufacturing context.
IRZ2RWLE,Exclude,E5,100,The abstract describes a literature review or survey without own contribution.
IS9VSID7,Include,,95,"The abstract discusses federated learning applied within an industrial IoT context, which falls under manufacturing or related technical domains."
ISMAEYHE,Exclude,E2,95,The application is described outside of manufacturing context.
ITKK4K3D,Exclude,E2,95,"The research focuses on IoT security using federated learning, not manufacturing applications."
IV8DMPMK,Exclude,E5,100,The abstract clearly states this is a systematic review without own contribution.
IW7JP29H,Exclude,E2,95,The abstract mentions multi-domain applications including healthcare vitals and aircraft maintenance logs.
IWLMJL99,Exclude,E2,95,"The abstract discusses fungal biotechnologies and their application to conservation mycology, not manufacturing."
IX2CCC4T,Exclude,E2,95,The abstract clearly discusses applications in healthcare (stem cell therapy for neurodegenerative diseases) without mentioning any transfer to manufacturing.
IY5XI9RZ,Include,,85,"The abstract discusses federated learning in the context of industrial IoT (IIoT), which is relevant to manufacturing, and does not explicitly exclude transferability to manufacturing."
J256RTJZ,Exclude,E2,90,"The abstract discusses wireless sensor networks for healthcare and military systems, which are outside manufacturing."
J2JTR9MZ,Exclude,E2,100,"The abstract discusses the application of federated learning in IoT security, which is outside manufacturing."
J5DJLIBG,Exclude,E2,90,"The framework addresses logistics disruptions and policy compliance issues in cross-border supply chains using machine learning models, not manufacturing."
J6JNWEML,Exclude,E2,100,"The abstract clearly states the application is in spacecraft systems/aerospace, not manufacturing."
J7NJBQYZ,Exclude,E2,95,"The abstract clearly discusses applications of blockchain and IoT in eHealth, not manufacturing."
J7W999MA,Exclude,E5,100,The abstract clearly states that the paper is a survey of AI applications in climate science.
J858G963,Exclude,E2,90,The abstract discusses vehicular communication and IoV which is outside the manufacturing domain.
JACVPG4N,Exclude,E5,90,The abstract clearly states this is a literature review without own contribution.
JAH9FDF4,Exclude,E2,95,The abstract discusses machine learning in general without specific reference to manufacturing.
JANBBKR3,Exclude,E2,100,"The abstract discusses geospatial big data and its applications in environmental research, which is outside the manufacturing domain."
JDAIEZGM,Exclude,E2,100,"The study focuses on resource allocation in co-working spaces using multi-agent reinforcement learning, not manufacturing."
JE426BL2,Exclude,E5,90,The abstract describes a literature review or conceptual framework without presenting an original empirical study or implementation.
JFQPQGI4,Exclude,E2,95,The abstract discusses an intrusion detection framework in industrial IoT but does not mention federated learning or manufacturing-specific applications of FL.
JGTBTP7X,Exclude,E5,90,The abstract clearly states this is a literature review without own contribution.
JHE2X293,Exclude,E2,95,"The paper focuses on cybersecurity in smart microgrids, not on federated learning applications within manufacturing industries."
JI93EMYV,Exclude,E2,95,"The study focuses on predicting the RUL of power transformers, which falls under electrical engineering and not manufacturing industries."
JIBK53T3,Exclude,E2,95,"The abstract discusses cybersecurity applications in IoT and edge devices, not manufacturing."
JJI9D242,Exclude,E2,100,"The abstract discusses IoT and federated learning in the context of cybersecurity for smart cities, which is outside manufacturing."
JJSNYA6A,Exclude,E5,90,The abstract explicitly states it is an application-oriented survey without original contribution.
JMGJCJKV,Exclude,E2,95,"The abstract explicitly states the framework is suitable for healthcare, IoT, financial services, which are outside manufacturing."
JMKPAV34,Include,,95,"The abstract discusses federated learning applied within an Industrial Internet of Things (IIoT) context for time-series data modeling and cyber attack detection, which falls under manufacturing-related applications."
JPAFWCED,Exclude,E5,100,The abstract clearly states that it is a survey reviewing the integration of IoNT and machine learning without presenting its own original contribution.
JRJAFGA7,Exclude,E2,95,"The abstract clearly describes an application in e-commerce and vocational education, not manufacturing."
JSXCMBQ8,Exclude,E2,95,The study focuses on wastewater treatment plants which are outside the manufacturing industry scope.
JVCX8AMU,Include,,95,"The abstract discusses an applied implementation of federated learning in manufacturing, considering industrial data characteristics and requirements."
JVL4XZIN,Exclude,E2,95,"The abstract discusses federated learning in the pharmaceutical industry, not manufacturing."
JWSYF32T,Exclude,E5,90,The abstract clearly states that this is a systematic review without presenting original research or novel contributions.
JX2RFI9K,Exclude,E2,95,The abstract clearly states the application is in healthcare for patient monitoring.
JXAUNHL8,Exclude,E2,95,The paper focuses on IoT and does not mention any application in manufacturing.
JXNQXSW8,Exclude,E2,100,The abstract clearly states the focus on drug discovery in AI applications.
JXP85HJJ,Exclude,E2,95,The abstract discusses IoT cybersecurity without mentioning manufacturing.
JYX5HVNE,Include,,85,The abstract discusses federated learning in a context relevant to practical applications but does not specify an industry outside manufacturing.
JZ2LZYXS,Exclude,E2,95,"The abstract discusses applications in autonomous vehicles, which is outside manufacturing."
JZTSGQIH,Exclude,E5,90,
K2L6JC8P,Include,,85,"The abstract discusses Federated Learning in the context of manufacturing Consumer Electronic Products, which falls within the scope of manufacturing."
K4TP4AR3,Include,,95,"The abstract discusses federated learning in the context of industrial IoT systems, which falls within manufacturing scope."
K5MV8AYM,Exclude,E2,100,"The abstract discusses digital twin implementation in engineering systems, not federated learning in manufacturing."
K7B764R4,Exclude,E2,100,The abstract discusses federated learning applied to extracellular vesicles in biomedical science.
K8224HQ4,Include,,95,"The abstract discusses a predictive failure system in mining, which is within manufacturing."
KA5WNPVJ,Exclude,E5,98,The abstract clearly states it is a comprehensive study on collaborative learning for 6G networks without presenting original research or application.
KBLK6WLE,Exclude,E5,90,The abstract describes a literature review or survey of cybersecurity strategies for 5G infrastructures without presenting an original research contribution.
KCSYKKR2,Include,,100,The abstract discusses federated learning in the context of smart manufacturing and does not fall under exclusion criteria E2 or E5.
KFD9PL8Q,Exclude,E2,95,"The paper focuses on Federated Learning applied to IoMT data in healthcare, which falls outside the scope of manufacturing."
KFS4QA6S,Exclude,E2,95,The abstract clearly discusses federated learning in the context of finance.
KGJNY25U,Exclude,E2,0,The abstract discusses an AI-enhanced framework for cloud computing but does not mention federated learning or any application in manufacturing.
KHC3SWUI,Include,,100,The abstract does not mention federated learning or any application outside manufacturing.
KJBIIXUQ,Exclude,E5,100,The abstract clearly states this is a systematic literature review without presenting any original research or implementation.
KJJXW9L9,Exclude,E5,100,The abstract clearly states this is a survey exploring OFL and OTL without presenting original research or application.
KKKWCN4P,Exclude,E2,100,The paper discusses a framework for network traffic augmentation in cybersecurity threat detection.
KMYRAFP6,Exclude,E5,100,The abstract clearly states that it is a review paper without own contribution.
KNG9QAKH,Exclude,E2,100,"The abstract discusses IoT security in edge computing for smart cities, not manufacturing."
KNQ7H2TB,Exclude,E5,100,The abstract clearly states it is a survey without own contribution.
KP8GILKD,Exclude,E5,100,The abstract explicitly states this is a systematic literature review without own contribution.
KPZGRUWM,Include,,85,The abstract discusses federated learning in the context of manufacturing and Industry 4.0.
KQ7SDPRP,Exclude,E2,98,"The abstract discusses threat detection in IoT using blockchain technology, which is outside the manufacturing domain."
KQE56EP9,Exclude,E2,100,The abstract clearly discusses applications of transfer learning in healthcare.
KTEYXQRC,Include,,85,"The abstract discusses federated learning in the context of IoT and edge computing for industrial applications, which is relevant to manufacturing."
KV8REWN3,Exclude,E5,100,The abstract clearly states this is a review paper compiling information from other sources.
KXNLBZUW,Exclude,E2,95,"The abstract discusses RIS and ISAC in the context of 6G wireless networks, not manufacturing."
KY5VYWQK,Exclude,E2,95,"The abstract clearly discusses digital twin technology applications in oncology, which is outside manufacturing."
KYTRAX79,Exclude,E5,90,
L3EWHFA2,Include,,95,"The abstract discusses federated learning applied to predictive maintenance in the cement industry, which is within manufacturing."
L3FD3P4N,Exclude,E2,100,"The paper focuses on healthcare applications of IoT and ML, not manufacturing."
L4AVS8SL,Exclude,E5,100,The abstract clearly states this is a review examining AI applications in aviation without presenting original research or implementation details.
L4PZECUB,Exclude,E5,100,The abstract clearly states this is a systematic mapping study without own contribution.
L6E4YHZD,Exclude,E5,90,The abstract describes a literature review or survey without own contribution.
L7JN6S94,Exclude,E2,95,"The abstract clearly states the focus is on healthcare and generative AI tools, not manufacturing."
L7VAH36R,Exclude,E2,95,"The abstract clearly states the paper is about healthcare digital twins, not manufacturing."
L82G8LWD,Exclude,E5,100,The abstract describes a literature review or survey without presenting its own contribution.
L9BWDJ5G,Exclude,E2,95,"The abstract clearly discusses the application of federated learning in IoT security and cyber threat intelligence, which is outside manufacturing."
L9X9N9G7,Exclude,E5,90,The abstract clearly states this is a review paper exploring principles and future directions for LiFi-based sensing.
LAES66EL,Include,,95,"The abstract discusses federated learning applied to diagnosing faults in industrial motors, which is within manufacturing scope."
LALS26YN,Include,,95,"The abstract discusses an application of federated learning in industrial IoT settings, which falls within manufacturing."
LAPKHCDQ,Exclude,E5,100,The abstract clearly states that this is a comprehensive review and overview of network automation technologies without presenting any original research or novel contribution.
LBLLVA2B,Exclude,E5,90,The abstract describes a literature review or survey without presenting original research findings.
LBYVCI65,Include,,85,The abstract discusses AI applications in manufacturing without mentioning federated learning.
LCXHHPMY,Include,,85,"The abstract describes an FL application in smart manufacturing with equipment failure detection, which falls within the review scope."
LD8VWVMS,Include,,85,"The abstract discusses a real implementation of federated learning in defect detection for manufacturing quality control, which falls within the scope of manufacturing applications."
LDIFL45I,Exclude,E2,95,The abstract discusses IoT privacy protection strategies without mentioning manufacturing.
LDN2IEA9,Include,,95,"The abstract does not specify that the FL application is outside manufacturing, nor does it state that it is a literature review without its own contribution."
LDS5I5JE,Include,,85,The abstract discusses federated learning in a manufacturing context related to digital twins and cloud platforms.
LDVWU726,Include,,100,"The abstract discusses federated learning in IIoT, which is relevant to manufacturing."
LEASQ8FC,Include,,100,"The abstract clearly discusses federated learning in manufacturing environments, specifically for predictive maintenance in aerospace manufacturing facilities."
LFMCF5FW,Exclude,E5,100,The abstract explicitly states it is a systematic review without own contribution.
LKVYAJIX,Exclude,E2,95,"The paper focuses on cross-cloud resource scheduling challenges and proposes an intelligent scheduling framework for cloud management, not related to manufacturing."
LLVMGWBY,Exclude,E5,0,This is a literature review without presenting its own original contribution.
LMVWWDU9,Include,,95,"The abstract discusses federated learning applied in industrial contexts such as anomaly detection, asset management, and predictive maintenance."
LNT9XW4K,Exclude,E5,20,The abstract does not describe an original implementation or application of federated learning in manufacturing; it appears to be a theoretical work on causal explanations for concept drift.
LPZTKZUU,Include,,95,"The abstract discusses federated learning applied in manufacturing for condition monitoring using sensor data from production machinery, which falls within the scope of the review."
LR3DWNZL,Exclude,E2,95,"The abstract discusses IoT devices in smart homes and cities, which is outside manufacturing."
LR7BG7ET,Include,,85,The abstract discusses federated learning in Industrial IoT but does not specify a non-manufacturing application or act as a literature review.
LRFYPWWP,Exclude,E5,100,The abstract explicitly states that this is a survey without original contribution.
LSJ79APX,Exclude,E2,95,"The abstract discusses IoV, edge computing, and digital twins in automotive systems, which is outside the manufacturing scope."
LT4HG282,Exclude,E5,90,The abstract clearly states that the paper is a survey without own contribution.
LUMLN9V5,Include,,100,"The abstract does not mention federated learning or manufacturing, nor is it a literature review without its own contribution."
LUMV28VD,Exclude,E2,95,"The paper focuses on IoT and fog computing for low-latency and energy-efficiency in edge nodes, not manufacturing."
LVB8SGCY,Exclude,E5,100,The abstract explicitly states it is a systematic overview of Federated Semi-Supervised Learning studies.
LW6NIFR2,Exclude,E2,100,"The paper discusses music melody generation, which is outside manufacturing."
LX8PIA3H,Exclude,E2,95,The abstract clearly discusses the application of FL in healthcare.
M27C2PDQ,Include,,95,"The abstract discusses a manufacturing case study on fatigue life prediction of additive-manufactured parts and does not exclusively focus on other industries like healthcare, finance, etc."
M2C2J24C,Exclude,E2,95,"The abstract clearly discusses AI applications in drug development and manufacturing, which is outside the scope of manufacturing industries relevant to federated learning in manufacturing."
M2QUFEEW,Exclude,E5,90,The abstract clearly states this is a literature review/survey of MLOps platforms without presenting original research or implementation.
M4FX3CAV,Exclude,E2,95,"The abstract discusses a framework for mobile AR applications, which falls outside manufacturing."
M5JZ8JLU,Exclude,E5,90,"The abstract clearly states it is a literature review without own contribution in the field of cognitive computing applications for reservoir characterization and exploration optimization, which is outside manufacturing and federated learning scope."
M5RAYWMD,Exclude,E2,95,"The abstract discusses federated learning in the context of wireless technology and 6G networks, not manufacturing industries."
M6EDK3ZM,Include,,100,The abstract does not mention an application outside manufacturing or indicate it is a literature review.
M7IFHIDX,Exclude,E5,100,The abstract explicitly states this is a survey without own contribution.
M7L2ZL3H,Exclude,E5,90,The abstract describes a literature review or survey without own contribution.
M9CW2CQI,Include,,95,"The abstract describes an application of federated learning in smart manufacturing, fitting within the review scope."
MA95VWAA,Include,,95,The abstract discusses federated learning applied to manufacturing for energy efficiency.
MAIWMJBD,Include,,95,"The abstract discusses federated learning applied to time series imputation in IoT devices within Industry 4.0, which falls under manufacturing."
MBDIUVPA,Exclude,E5,100,The abstract explicitly states this is a survey reviewing existing literature without own contribution.
MC2IMSHZ,Exclude,E5,100,The abstract clearly states that the paper is a comprehensive review without presenting original research or novel contributions.
MCGZY3UQ,Exclude,E2,100,The paper focuses on supply chain risk prediction using machine learning techniques and does not mention federated learning or manufacturing.
MCQNE5TP,Exclude,E2,100,"The abstract discusses digital twin technology for sensor fault management in industrial IoT, which is outside the scope of federated learning applications in manufacturing."
MDZZWX6Z,Include,,85,The abstract discusses federated learning but does not specify an application outside manufacturing or a transferable model to manufacturing.
MES45PWI,Exclude,E5,100,The abstract clearly states that this paper aims to categorize and discuss existing literature on privacy-preserving cooperative control without presenting its own contribution.
MH382U2B,Exclude,E5,90,The abstract clearly states it is a survey and experimental evaluation without presenting original research or novel contribution.
MHI5LAMT,Exclude,E2,100,The abstract discusses computer-assisted translation courses and does not mention manufacturing or federated learning.
MHVQX4VY,Include,,95,"The abstract discusses a Federated Learning framework for Industry 5.0 applications in manufacturing, fitting within the review scope."
MJ3YDRLB,Include,,100,"The abstract discusses federated learning in an Industry 4.0 context, which includes manufacturing."
MJZLX69C,Exclude,E2,95,The abstract discusses Supply Chain Management (SCM) in logistics but does not mention manufacturing or federated learning.
MLQR329J,Exclude,E2,95,"The abstract discusses AI application in construction, not manufacturing."
MLTZN3XF,Exclude,E2,100,The abstract clearly states the application is in healthcare.
MM63P6HL,Exclude,E2,90,"The abstract discusses edge computing across multiple domains including manufacturing, transportation, energy sector, and defense domain, not specifically focusing on federated learning in manufacturing."
MMFKALJY,Exclude,E2,100,"The abstract discusses IoT security and authentication, which is outside manufacturing."
MNI4XJYY,Exclude,E2,85,"The paper discusses edge computing for scenarios like autonomous driving, which falls outside the scope of manufacturing unless explicitly stated otherwise."
MNMYW5ZI,Exclude,E2,95,The abstract clearly states that the FL application is in traffic forecasting involving IoT-enabled sensor data.
MP8649CQ,Exclude,E2,95,"The abstract discusses bearing fault diagnosis in rotating machinery, which is outside the manufacturing scope of federated learning applications."
MQ2L36SA,Exclude,E5,100,The abstract clearly states that this is a systematic review without presenting any original research or application.
MQ5T68WJ,Exclude,E5,90,The abstract clearly states that this is a systematic literature review without presenting original research or application.
MSLL2NLZ,Include,,80,Abstract does not specify FL application outside manufacturing or indicate it is a literature review without own contribution.
MTSKXLAE,Exclude,E2,100,"The abstract discusses a dataset for lithium-ion battery identification and classification in the context of deep learning, which is outside manufacturing scope."
MUGAG6YI,Exclude,E2,95,"The abstract discusses cybersecurity applications in IoT and cloud environments, which is outside the manufacturing domain."
MUYYET5W,Exclude,E2,100,"The abstract discusses power grids and renewable energy sources, which are outside the manufacturing domain."
MWZWT473,Exclude,E2,30,"The abstract discusses federated learning in the context of smart medical care, which falls outside manufacturing."
MYIIFHLQ,Include,,85,"The abstract discusses federated learning within the context of intelligent welding processes in the automotive industry, which falls under manufacturing."
MYWW5B3B,Include,,70,The abstract does not provide clear evidence of an applied implementation of federated learning in manufacturing or its transferability to manufacturing from another domain.
MZES5LJ3,Exclude,E2,95,"The abstract clearly discusses an application in oil and gas facilities, which is outside manufacturing."
MZYE4BCX,Include,,95,"The abstract discusses federated learning in an industrial context for anomaly detection within Internet of Everything (IoE) environments, which is relevant to manufacturing."
N3I7H2XP,Exclude,E2,95,"The paper focuses on cybersecurity for IoT devices, not manufacturing applications."
N3NW2283,Exclude,E2,95,"The abstract clearly discusses an application in aerobics training, which is outside manufacturing."
N4DVQJRU,Exclude,E2,95,"The abstract discusses cybersecurity challenges in IoT devices and proposes a novel intrusion detection method, which is outside the manufacturing domain."
N5JPVDCW,Include,,95,The abstract does not mention any non-manufacturing applications of federated learning.
N7EVWCKJ,Exclude,E2,95,"The abstract discusses network-based intrusion detection in defence mechanisms, which is outside manufacturing."
N7NK9WKJ,Include,,95,"The abstract describes an application of federated learning in industrial defect detection within manufacturing, which aligns with the review scope."
N8IZ2XSD,Exclude,E2,95,The abstract mentions applications in healthcare and other non-manufacturing sectors.
N9UZRNJY,Include,,80,The abstract does not mention federated learning or applications outside manufacturing.
N9W36BET,Include,,92,The abstract focuses on Additive Manufacturing and does not mention federated learning or applications outside manufacturing.
NA7FRTMW,Include,,95,The abstract discusses federated learning in manufacturing.
NASEER7C,Exclude,E2,100,"The abstract discusses GNSS jamming detection in security systems, which is outside manufacturing."
NBN2QXSN,Exclude,E5,90,"The abstract clearly states that this is a systematic review of existing literature on anomaly detection techniques for IoT security, with no indication of original research or novel contributions."
NCVGLSYS,Exclude,E5,90,The abstract clearly states that the paper is a legal analysis of AI enterprises without presenting any new empirical research or applied implementation.
NH5DB6CT,Include,,100,The abstract does not mention federated learning outside manufacturing or indicate it is a literature review.
NJUNS8CB,Exclude,E2,100,The abstract clearly states that the paper focuses on IoMT networks in a medical context.
NKUICI4J,Exclude,E5,100,The abstract clearly states that this is a literature review or analysis without presenting original research or implementation.
NLGQ46YJ,Include,,95,The abstract does not indicate a literature review without own contribution or an application outside manufacturing.
NQ8YJVID,Exclude,E5,100,The abstract clearly states this is a meta-review of literature without original contribution.
NQLHFQWL,Exclude,E5,90,The abstract clearly states it is a survey without own contribution.
NU9MU4PM,Include,,95,"The abstract discusses an application of federated learning in a manufacturing setting (truck cabin production), which fits the review scope."
NUGE4ZPV,Exclude,E2,95,The abstract discusses applications in smart city services and industrial IoT but does not explicitly mention transferable models to manufacturing.
NUVJ2AWJ,Exclude,E5,90,The abstract clearly states that this is a review highlighting the role of AI and ML in AM without presenting original research or application.
NWR5DHMU,Exclude,E2,98,"The paper focuses on applications related to international trade, infrastructure, and environmental sustainability rather than manufacturing."
NXGU8WAK,Include,,85,The abstract discusses federated learning within IIoT which relates to manufacturing.
P235GS8Y,Exclude,E2,95,"The abstract clearly discusses biometric data protection and face recognition in healthcare/privacy contexts, not manufacturing."
P2L32YK8,Exclude,E2,100,"The abstract clearly discusses a blockchain-based framework for food safety and traceability in fruit supply chains, which is outside the manufacturing domain."
P6FKKB2Y,Exclude,E2,95,"The paper focuses on inventory optimization using ensemble learning methods, which is outside the scope of federated learning in manufacturing."
P7QY6FND,Include,,95,"The abstract discusses a federated learning application within smart factories for predictive maintenance, which falls under manufacturing."
P94R7L9S,Include,,85,"The abstract discusses a distributed learning approach applied to smart devices' data in manufacturing, without mentioning other industries."
PAMYGH6K,Exclude,E2,75,"The abstract discusses the application of federated learning in a Local-Edge-Cloud environment for task offloading and privacy preservation, which is outside the manufacturing domain."
PCKAGHR4,Exclude,E5,20,The abstract does not mention any specific application in manufacturing or a novel FL implementation; it appears to be describing a system architecture rather than an applied study.
PEK8DPBG,Exclude,E2,95,The abstract discusses cloud computing scheduling methods without mentioning manufacturing.
PFKYBHRX,Exclude,E2,100,"The abstract clearly states that the federated learning application is for mobile users in personalization services, which falls outside manufacturing."
