id,decision,exclusion_criterion,confidence,reasoning
IDZ8KYDI,Exclude,E2,100,"The abstract explicitly focuses on medical diagnosis systems and adversarial/privacy attacks in healthcare, with no mention of manufacturing or transferable models to it."
IF3N7JX8,Exclude,E2,100,"The abstract focuses exclusively on DC–DC converters for electric vehicles and renewable energy, with no mention of federated learning or manufacturing applications."
IGPHK9A6,Exclude,E2,100,"The abstract focuses on task scheduling and optimization in multi-cloud environments using machine learning, with no mention of federated learning or manufacturing applications."
IHA89E4L,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original empirical or applied FL implementation.
IHBJNJF6,Exclude,E2,100,"The abstract focuses on edge-based AI for IoT fault detection in general contexts (e.g., smart cities), with no explicit mention of federated learning or manufacturing applications."
IHCLF3TR,Include,,90,The abstract explicitly mentions future investigations into federated learning for manufacturing-relevant applications (space-based Industrial IoT networks).
IHS4ZSM6,Exclude,E5,95,"The abstract explicitly states it is a 'comprehensive study' with a 'review of federated learning-based security and privacy systems,' indicating no original implementation or applied case study in manufacturing."
IIJ67ABM,Exclude,E2,100,"The abstract focuses on satellite-based Mobile Edge Computing (Sat-MEC) for IoT devices, with no mention of manufacturing or federated learning applications in that domain."
IIL2X3FG,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning.
IJ7IRC3K,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original empirical or applied FL implementation in manufacturing.
IKEN246V,Include,,90,"The abstract mentions Industrial IoT (IIoT) as an application domain, which is relevant to manufacturing."
IM8EX3YS,Exclude,E5,100,The abstract explicitly states it is a systematic review without original contribution or implementation.
IM9AYN8D,Exclude,E2,100,"The abstract focuses on intrusion detection in Mobile Edge Computing (MEC) for cybersecurity, with no mention of federated learning or manufacturing applications."
IMYD3ZAN,Exclude,E5,90,The abstract describes a literature review/survey assessing Industry 5.0 trends and challenges without presenting original FL implementation or empirical contribution.
IN3WUHRW,Exclude,E2,100,The abstract focuses on IoT networks in 6G communication systems with no mention of manufacturing or federated learning applications.
IQ5WQ4HA,Include,,100,The abstract describes an applied federated learning implementation in manufacturing (predictive maintenance for induction-motor drives).
IQ8TQEZL,Include,,95,The abstract explicitly discusses federated learning in the context of manufacturing (cyber/as-a-service platforms and supplier networks).
IRZ2RWLE,Exclude,E2,100,"The abstract focuses on patent analysis of IoT technology clusters in general domains (e.g., agriculture, connected vehicles) without any mention of federated learning or manufacturing-specific applications."
IS9VSID7,Include,,95,"The abstract explicitly discusses federated learning in an industrial IoT context, which is directly applicable to manufacturing."
ISMAEYHE,Include,,95,The abstract describes a federated learning application in industrial contexts (construction forensics) with explicit focus on manufacturing-relevant challenges like privacy-preserving data sharing and distributed AI training.
ITKK4K3D,Include,,95,"The abstract describes a federated learning application in an industrial IoT context with decentralized data sources (non-IID data) and privacy-preserving techniques, which aligns with manufacturing applications."
IV8DMPMK,Exclude,E5,100,The abstract explicitly describes a systematic review without presenting original contributions or applied implementations of federated learning in manufacturing.
IW7JP29H,Exclude,E2,95,The abstract explicitly mentions multi-domain applications including healthcare and aviation as primary use cases without discussing transferable models to manufacturing.
IWLMJL99,Exclude,E2,100,"The abstract focuses on fungal biotechnologies, Indigenous Knowledge Systems, and biodiversity frameworks with no mention of federated learning or manufacturing industries."
IX2CCC4T,Exclude,E2,100,"The abstract focuses entirely on neurodegenerative diseases and stem cell therapy in healthcare, with no mention of manufacturing or transferable models to that domain."
IY5XI9RZ,Exclude,E2,95,"The abstract focuses on federated reinforcement learning for network slicing and resource allocation in IIoT networks, which is not explicitly tied to manufacturing applications or transferable models for manufacturing."
J256RTJZ,Exclude,E2,100,"The abstract focuses entirely on wireless sensor networks (WSNs) for healthcare and military applications, with no mention of federated learning or manufacturing contexts."
J2JTR9MZ,Exclude,E2,100,The abstract focuses on IoT security and privacy for general edge/fog computing contexts without any explicit mention of manufacturing or transferable models to manufacturing.
J5DJLIBG,Exclude,E2,90,"The abstract focuses on logistics disruptions and supply chain risk assessment in cross-border contexts using machine learning models, with no mention of federated learning or manufacturing applications."
J6JNWEML,Exclude,E2,100,"The abstract focuses on aerospace/spacecraft systems (NASA’s IGBT dataset), which is outside the manufacturing domain."
J7NJBQYZ,Exclude,E2,100,"The abstract explicitly focuses on the eHealth sector, which is outside manufacturing."
J7W999MA,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original research or implementation of federated learning.
J858G963,Exclude,E2,90,"The abstract focuses on vehicular communication (IoV) and AI-based adversarial attacks in 6G networks, with no mention of manufacturing or federated learning applications."
JACVPG4N,Exclude,E5,100,The abstract explicitly describes a literature review/survey without introducing any original implementation or contribution to federated learning in manufacturing.
JAH9FDF4,Exclude,E2,95,The abstract focuses on energy consumption analysis of ML algorithms (SVM and RF) using the MNIST dataset in a general context without any mention of manufacturing or federated learning.
JANBBKR3,Exclude,E2,100,"The abstract focuses entirely on geospatial big data, blockchain intelligence for environmental disaster prediction, and IoT ecosystems, with no mention of federated learning or manufacturing industries."
JDAIEZGM,Exclude,E2,100,"The abstract focuses on resource allocation in co-working spaces, which is unrelated to manufacturing industries."
JE426BL2,Exclude,E2,100,The abstract focuses on AI governance frameworks and blockchain for transparency in AI systems but does not mention federated learning (FL) or manufacturing industries.
JFQPQGI4,Exclude,E2,95,The abstract focuses on cybersecurity in Industrial IoT (IIoT) environments without mentioning federated learning or manufacturing-specific applications.
JGTBTP7X,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning.
JHE2X293,Exclude,E2,100,"The abstract focuses on cybersecurity frameworks for smart microgrids in renewable energy systems, not federated learning implementations in manufacturing."
JI93EMYV,Exclude,E2,100,"The abstract explicitly focuses on power systems and transformer data, which is outside the manufacturing domain."
JIBK53T3,Exclude,E2,100,"The abstract focuses on cybersecurity and DDoS attack detection in IoT/edge devices, with no mention of federated learning or manufacturing applications."
JJI9D242,Exclude,E2,100,"The abstract focuses on cyberthreat detection in IoT-assisted smart cities and military/defense systems, not manufacturing industries."
JJSNYA6A,Exclude,E5,100,The abstract explicitly states it is a survey ('application-oriented survey') without presenting original research or implementation.
JMGJCJKV,Exclude,E2,100,"The abstract explicitly states applications in healthcare, IoT, financial services, and cross-organizational settings without any mention of manufacturing or transferable models to it."
JMKPAV34,Include,,95,The abstract explicitly discusses federated learning (FSL) applied to industrial time-series data in manufacturing contexts with cyber attack detection capabilities.
JPAFWCED,Exclude,E5,100,The abstract explicitly states it is a survey without own contribution (literature review).
JRJAFGA7,Exclude,E2,100,"The abstract focuses on e-commerce talent demand prediction for vocational education and workforce development, with no mention of federated learning or manufacturing applications."
JSXCMBQ8,Exclude,E2,100,"The abstract explicitly focuses on wastewater treatment plants (WWTPs), which is outside the manufacturing domain."
JVCX8AMU,Include,,95,The abstract explicitly discusses federated learning in manufacturing with industrial datasets and edge deployment.
JVL4XZIN,Exclude,E2,100,The abstract explicitly focuses on the pharmaceutical industry (a life sciences application) and does not mention transferable models or applications to manufacturing.
JWSYF32T,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original research or applied implementation.
JX2RFI9K,Exclude,E2,100,"The abstract explicitly focuses on healthcare applications of federated learning (patient monitoring and anomaly detection), with no mention of manufacturing or transferable models to that domain."
JXAUNHL8,Exclude,E2,95,The abstract focuses on IoT environments without explicit mention of manufacturing applications or transferable models to manufacturing.
JXNQXSW8,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original contributions or applied implementations.
JXP85HJJ,Exclude,E2,100,"The abstract focuses on cyber-attack detection in IoT networks using deep learning and machine learning, with no mention of federated learning or manufacturing applications."
JYX5HVNE,Include,,95,The abstract explicitly discusses FL applied to optical quality inspection in manufacturing (images from industrial settings) and contrasts it with non-manufacturing use cases like Gboard.
JZ2LZYXS,Exclude,E2,100,"The abstract focuses on vehicular Ad Hoc Networks (VANETs) and autonomous vehicles, which are outside the manufacturing domain."
JZTSGQIH,Exclude,E5,100,"The abstract explicitly states it is a survey paper reviewing techniques for deepfake detection, with no original implementation or contribution."
K2L6JC8P,Include,,95,"The abstract explicitly discusses federated learning (FL) in the context of manufacturing Consumer Electronic Products (CEP), which falls within the scope of manufacturing industries."
K4TP4AR3,Include,,100,"The abstract explicitly discusses federated learning in an industrial IoT context with applications like predictive maintenance and intelligent process optimization, which are directly relevant to manufacturing."
K5MV8AYM,Exclude,E2,100,"The abstract focuses on digital twins and model order reduction in engineering systems (e.g., a footbridge) without mentioning federated learning or manufacturing applications."
K7B764R4,Exclude,E2,100,"The abstract focuses entirely on extracellular vesicles (EVs) in biomedical and nanomedicine applications, with no mention of manufacturing industries or transferable models to manufacturing."
K8224HQ4,Exclude,E2,95,The abstract focuses solely on predictive failure systems in mining (a manufacturing-adjacent domain) but does not mention federated learning or distributed model training across nodes without centralizing data.
KA5WNPVJ,Exclude,E5,95,The abstract explicitly states it is a comprehensive study and review of collaborative learning paradigms (including federated learning) without presenting original research or implementation.
KBLK6WLE,Exclude,E2,100,The abstract focuses on cybersecurity for 5G wireless networks and does not mention federated learning or manufacturing applications.
KCSYKKR2,Include,,95,The abstract explicitly discusses federated learning in smart manufacturing and proposes a confidentiality-preserving approach for industrial settings.
KFD9PL8Q,Exclude,E2,100,"The abstract explicitly focuses on healthcare applications of federated learning (IoMT devices, patient data, and medical datasets), with no mention of manufacturing or transferable models to that domain."
KFS4QA6S,Exclude,E2,100,"The abstract explicitly focuses on federated learning in the context of financial ecosystems (open banking/open finance), with no mention of manufacturing applications or transferable models to manufacturing."
KGJNY25U,Exclude,E2,100,"The abstract focuses on AI-enhanced cloud computing resource management and reinforcement learning for scheduling, with no mention of federated learning or manufacturing applications."
KHC3SWUI,Exclude,E2,100,The abstract focuses on a CNN + LSTM-based hybrid control module for industrial robotics using multimodal perception fusion but does not mention federated learning (FL) or distributed model training without centralizing data.
KJBIIXUQ,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original contributions or applied implementations.
KJJXW9L9,Exclude,E5,100,The abstract explicitly states it is a survey without original contributions or applied implementations.
KKKWCN4P,Exclude,E2,100,"The abstract explicitly focuses on cybersecurity threat detection and network traffic augmentation, with no mention of manufacturing or transferable models to manufacturing."
KMYRAFP6,Exclude,E2,100,"The abstract focuses exclusively on IoT-driven drip irrigation systems for agriculture, with no mention of federated learning or manufacturing applications."
KNG9QAKH,Exclude,E2,100,"The abstract focuses on IoT security in smart cities using deep learning for intrusion detection, with no mention of federated learning or manufacturing applications."
KNQ7H2TB,Exclude,E5,100,The abstract explicitly states it is a survey without original contributions or applied implementations.
KP8GILKD,Exclude,E5,100,The abstract explicitly describes a systematic literature review without original contributions or applied implementations.
KPZGRUWM,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original contributions or applied implementations of federated learning in manufacturing.
KQ7SDPRP,Exclude,E2,100,"The abstract focuses on IoT threat detection using blockchain and machine learning, with no mention of federated learning or manufacturing applications."
KQE56EP9,Exclude,E2,100,The abstract explicitly focuses on healthcare applications of transfer learning and large language models without any mention of manufacturing or transferable models to manufacturing.
KTEYXQRC,Exclude,E2,95,The abstract discusses IoT and CEI continuum in general but does not mention manufacturing-specific FL implementations or transferable models to manufacturing.
KV8REWN3,Exclude,E5,100,The abstract explicitly states it is a review paper compiling information from other surveys without contributing original research or implementation.
KXNLBZUW,Exclude,E2,100,"The abstract focuses entirely on reconfigurable intelligent surfaces (RIS) in 6G wireless networks and ISAC systems, with no mention of manufacturing or federated learning applications."
KY5VYWQK,Exclude,E2,100,The abstract focuses exclusively on digital twins for cancer/healthcare applications with no mention of manufacturing or transferable models to it.
KYTRAX79,Exclude,E2,100,"The abstract focuses on smart grid cyber-physical systems (SG-CPS) and cryptographic techniques for data privacy and security, with no mention of manufacturing or federated learning applications."
L3EWHFA2,Include,,100,The abstract explicitly describes a federated learning application in the cement industry (a manufacturing sector) for predictive maintenance.
L3FD3P4N,Exclude,E2,100,"The abstract explicitly focuses on IoT integration in healthcare with machine learning models for cybersecurity, without any mention of manufacturing or transferable applications to it."
L4AVS8SL,Exclude,E2,100,"The abstract focuses exclusively on AI applications in aviation, with no mention of manufacturing or transferable models to it."
L4PZECUB,Exclude,E5,100,The abstract describes a literature review/survey of patents on generative AI without any original implementation or contribution to federated learning in manufacturing.
L6E4YHZD,Exclude,E5,100,The abstract describes a literature-based analysis of AI startup business models without any original implementation or application of federated learning in manufacturing.
L7JN6S94,Exclude,E2,100,"The abstract explicitly focuses on healthcare and generative AI ethical considerations, with no mention of manufacturing or transferable models to it."
L7VAH36R,Exclude,E2,100,"The abstract explicitly focuses on healthcare digital twins, which is outside the manufacturing domain."
L82G8LWD,Exclude,E2,100,"The abstract focuses on blockchain technology (BCT) adoption in general industries using multi-attribute group decision-making and fuzzy logic, with no mention of federated learning or manufacturing applications."
L9BWDJ5G,Exclude,E2,100,The abstract focuses on cyber threat intelligence (CTI) in IoT environments and does not mention manufacturing or transferable models to manufacturing.
L9X9N9G7,Exclude,E2,100,"The abstract focuses entirely on LiFi-based wireless networks for sensing and localization in 6G, with no mention of federated learning or manufacturing applications."
LAES66EL,Include,,95,"The abstract explicitly describes an applied federated learning implementation for fault diagnosis in permanent magnet synchronous motors (PMSMs), which is a manufacturing context."
LALS26YN,Include,,95,"The abstract explicitly focuses on federated learning (FL) applied within industrial production processes and IIoT settings, which falls squarely in the manufacturing domain."
LAPKHCDQ,Exclude,E5,100,The abstract explicitly states it is a comprehensive review/survey of network automation technologies without presenting original research or applied FL implementations.
LBLLVA2B,Exclude,E2,100,The abstract focuses on high-performance computing (HPC) in general business contexts and does not mention federated learning or manufacturing industries.
LBYVCI65,Exclude,E5,98,The abstract describes a literature review/survey of AI in manufacturing without presenting original FL implementation or empirical data.
LCXHHPMY,Include,,100,The abstract explicitly describes an FL application in smart manufacturing with equipment failure detection.
LD8VWVMS,Include,,95,The abstract explicitly describes a federated learning application in manufacturing defect detection using image processing.
LDIFL45I,Exclude,E2,95,The abstract focuses on IoT privacy protection using game theory and deep learning but does not mention manufacturing or federated learning implementations in that domain.
LDN2IEA9,Include,,95,The abstract explicitly discusses FL in IoT-based manufacturing systems and proposes a framework for securing FL within industrial contexts.
LDS5I5JE,Include,,95,The abstract explicitly discusses federated learning in the context of digital twins for manufacturing and collaborative tasks.
LDVWU726,Include,,98,"The abstract explicitly discusses federated learning (FL) in an Industrial Internet of Things (IIoT) context, which falls under manufacturing."
LEASQ8FC,Include,,100,The abstract explicitly describes a federated learning implementation in aerospace manufacturing for predictive maintenance.
LFMCF5FW,Exclude,E2,100,"The abstract focuses on navigation systems for military, transportation, logistics, underwater/underground exploration, and general AI-driven mobility, with no mention of manufacturing or federated learning."
LKVYAJIX,Exclude,E2,100,"The abstract focuses on cloud computing resource scheduling with reinforcement learning, not federated learning or manufacturing applications."
LLVMGWBY,Exclude,E5,100,The abstract explicitly states it is a systematic literature review without original empirical or applied FL implementation.
LMVWWDU9,Include,,95,The abstract explicitly discusses federated learning in an industrial IoT context for manufacturing applications like predictive maintenance and quality control.
LNT9XW4K,Exclude,E2,95,"The abstract focuses on concept drift in machine learning for industrial manufacturing but does not mention federated learning (FL) or its application, and the use cases are not explicitly tied to FL implementations."
LPZTKZUU,Include,,100,The abstract explicitly describes an applied federated learning implementation in manufacturing using vibration sensor data from rotating machines.
LR3DWNZL,Exclude,E2,100,"The abstract focuses on IoT devices in smart living environments (Smart Home/Smart City) and legal/ethical/social risks, with no mention of manufacturing or federated learning applications."
LR7BG7ET,Include,,95,The abstract explicitly discusses federated learning in the context of Industrial IoT and manufacturing operations.
LRFYPWWP,Exclude,E5,100,The abstract explicitly describes a literature review/survey without original contributions to federated learning in manufacturing.
LSJ79APX,Exclude,E2,100,"The abstract focuses on IoV (Internet of Vehicles) and edge computing in automotive systems, with no mention of manufacturing or federated learning applications."
LT4HG282,Exclude,E5,100,The abstract explicitly states it is a survey summarizing existing research without presenting original contributions or applied implementations.
LUMLN9V5,Exclude,E2,100,"The abstract focuses on task scheduling in fog networks using neuro-fuzzy reinforcement learning, with no mention of federated learning or manufacturing applications."
LUMV28VD,Exclude,E2,95,The abstract focuses on fog computing and IoT task scheduling in general contexts without explicit mention of manufacturing applications or transferable models to manufacturing.
LVB8SGCY,Exclude,E5,100,"The abstract explicitly states it is a systematic and comprehensive overview of recent studies on Federated Semi-Supervised Learning (FSSL), with no original implementation or applied case study in manufacturing."
LW6NIFR2,Exclude,E2,100,The abstract describes a music melody generation algorithm unrelated to manufacturing or federated learning applications.
LX8PIA3H,Exclude,E2,100,"The abstract explicitly focuses on federated learning applications in healthcare, with no mention of manufacturing or transferable models to it."
M27C2PDQ,Include,,95,"The abstract explicitly focuses on federated learning in manufacturing (fatigue life prediction of additive-manufactured parts) and addresses organizational collaboration, data heterogeneity, and privacy concerns within the industry."
M2C2J24C,Exclude,E2,100,"The abstract explicitly focuses on drug development and liquid dosage form manufacturing in the pharmaceutical industry, which is outside the scope of manufacturing industries targeted by this review."
M2QUFEEW,Exclude,E5,100,The abstract describes a literature review and evaluation framework of MLOps platforms without any original implementation or contribution related to federated learning in manufacturing.
M4FX3CAV,Exclude,E2,100,"The abstract focuses on AI-driven edge-assisted computation offloading for mobile Augmented Reality (AR) applications, with no mention of federated learning or manufacturing industries."
M5JZ8JLU,Exclude,E5,100,The abstract explicitly describes a systematic literature review without original empirical or applied FL implementation.
M5RAYWMD,Include,,90,The abstract discusses federated learning (FL) in the context of Industry 4.0 automation and manufacturing communication networks.
M6EDK3ZM,Exclude,E2,95,The abstract does not mention manufacturing or any transferable application to it; it focuses on general privacy enhancements in federated learning without domain-specific context.
M7IFHIDX,Exclude,E5,100,"The abstract explicitly states it is a survey reviewing existing work on digital twins and federated learning in IIoT, IoV, and IoD without presenting original contributions."
M7L2ZL3H,Exclude,E2,100,The abstract focuses on the carbon footprint of federated learning in general without any explicit mention of manufacturing applications or transferable models to manufacturing.
M9CW2CQI,Include,,95,"The abstract explicitly discusses federated learning in a manufacturing context with real-world performance metrics (latency reduction, cloud usage decrease) and organizational arrangements like data privacy and cross-factory knowledge transfer."
MA95VWAA,Include,,95,"The abstract explicitly discusses federated learning (FL) in the context of manufacturing industries, focusing on energy efficiency and model-sharing ecosystems."
MAIWMJBD,Include,,95,"The abstract explicitly discusses a federated learning approach applied to sensor recordings from dispersed IoT edge devices in Industry 4.0 applications, which falls within the manufacturing domain."
MBDIUVPA,Exclude,E5,100,The abstract explicitly states it is a survey reviewing existing literature without presenting original contributions or implementations.
MC2IMSHZ,Exclude,E5,100,The abstract explicitly states it is a comprehensive review/survey without presenting original contributions or applied implementations of federated learning in manufacturing.
MCGZY3UQ,Exclude,E2,100,The abstract focuses on supply chain risk management using distributed learning techniques but does not mention federated learning (FL) or manufacturing industries.
MCQNE5TP,Exclude,E2,95,The abstract focuses on sensor fault diagnosis in digital twins for Industry 5.0 but does not mention federated learning (FL) or its application in manufacturing.
MDZZWX6Z,Include,,95,The abstract explicitly describes a federated learning application (CoFe-DRL) in an industrial IoT/Industry 4.0 context with distributed agents synchronizing model parameters for resource allocation.
MES45PWI,Exclude,E5,100,The abstract explicitly states it is a literature review/survey without original contribution or applied implementation.
MH382U2B,Exclude,E5,100,The abstract explicitly describes a literature review/survey without presenting original experimental or applied FL implementations.
MHI5LAMT,Exclude,E2,100,"The abstract focuses on computer-assisted translation (CAT) courses and collaborative learning in scientific/technical translation, with no mention of federated learning or manufacturing industries."
MHVQX4VY,Include,,95,"The abstract explicitly discusses a federated learning framework (FedEdge-Learn) applied in manufacturing for Industry 5.0, addressing privacy and decentralized data challenges."
MJ3YDRLB,Include,,98,The abstract explicitly focuses on federated learning in an Industry 4.0/manufacturing context with edge devices and model updates.
MJZLX69C,Exclude,E2,100,The abstract focuses on reinforcement learning in supply chain management without mentioning federated learning or manufacturing-specific FL implementations.
MLQR329J,Exclude,E2,100,"The abstract explicitly focuses on AI applications in construction and supply chains, not manufacturing industries or federated learning implementations."
MLTZN3XF,Exclude,E2,100,"The abstract explicitly focuses on federated learning applications in the healthcare sector (Healthcare 5.0 and IoMT), with no mention of manufacturing or transferable models to it."
MM63P6HL,Exclude,E2,95,The abstract focuses on edge computing in general industrial applications but does not mention federated learning (FL) or its implementation in manufacturing specifically.
MMFKALJY,Exclude,E2,100,The abstract focuses on IoT security in general (authentication and access control) without any mention of federated learning or manufacturing applications.
MNI4XJYY,Include,,90,"The abstract explicitly mentions 'Industry 4.0' and 'industrial IoT,' which are manufacturing contexts."
MNMYW5ZI,Exclude,E2,100,"The abstract explicitly states that federated learning is applied to traffic forecasting, which falls outside the manufacturing domain."
MP8649CQ,Exclude,E2,95,"The abstract focuses on bearing fault diagnosis in rotating machinery using vibration data and nonlinear analysis, with no mention of federated learning or distributed model coordination."
MQ2L36SA,Exclude,E5,100,The abstract explicitly states it is a systematic review without introducing any original FL implementation or contribution.
MQ5T68WJ,Exclude,E2,100,"The abstract focuses on digital twins in seaports and logistics, which is outside the manufacturing domain."
MSLL2NLZ,Exclude,E2,95,"The abstract focuses on Edge AI and Federated Learning for HAR (Human Activity Recognition) and PAMAP2 datasets, which are not manufacturing-specific applications."
MTSKXLAE,Exclude,E2,100,"The abstract focuses on lithium-ion battery detection and classification using deep learning, which is unrelated to manufacturing-specific federated learning applications."
MUGAG6YI,Exclude,E2,100,"The abstract focuses on cybersecurity and DDoS attack detection in IoT/cloud environments, with no mention of manufacturing or federated learning applications in that domain."
MUYYET5W,Exclude,E2,100,"The abstract focuses entirely on power grids and energy systems, with no mention of manufacturing or transferable FL models to manufacturing."
MWZWT473,Include,,95,"The abstract explicitly discusses federated deep learning in an Industrial Internet of Things (IIoT) context, which is directly applicable to manufacturing industries."
MYIIFHLQ,Include,,95,"The abstract discusses federated learning (FL) as an emerging approach for enhancing adaptability in manufacturing, specifically within intelligent welding processes in the automotive industry."
MYWW5B3B,Include,,95,The abstract discusses a manufacturing-specific application and explicitly mentions federated learning as a future optimization direction for cross-organizational data sharing.
MZES5LJ3,Exclude,E2,100,"The abstract focuses on oil/gas combustion facilities (energy sector), not manufacturing industries."
MZYE4BCX,Include,,95,The abstract explicitly discusses federated learning in an Industry 5.0/IoE manufacturing context with real-time data streams and anomaly detection.
N3I7H2XP,Exclude,E2,100,The abstract focuses on DDoS detection in IoT networks using traditional machine learning models and does not mention federated learning or manufacturing applications.
N3NW2283,Exclude,E2,100,"The abstract explicitly focuses on aerobics training (sports domain), which is outside manufacturing."
N4DVQJRU,Exclude,E2,100,"The abstract focuses on cybersecurity for IoT devices using a deep neural network with self-attention and feature gating, without any mention of federated learning or manufacturing applications."
N5JPVDCW,Include,,95,The abstract explicitly discusses an applied implementation of federated learning in an industrial IoT scenario (manufacturing context) with a focus on decentralized model aggregation and incentive mechanisms.
N7EVWCKJ,Exclude,E2,100,"The abstract focuses on network intrusion detection in cybersecurity, not manufacturing or federated learning implementations."
N7NK9WKJ,Include,,100,The abstract explicitly discusses federated learning (FL) in an industrial defect detection context within manufacturing.
N8IZ2XSD,Exclude,E5,95,The abstract describes a survey/analysis of Edge AI and federated learning without presenting original research or implementation details.
N9UZRNJY,Exclude,E2,95,"The abstract focuses on digital learning factories and Value Stream Mapping (VSM) 4.0 in manufacturing but does not mention federated learning (FL), its implementation, or any transferable models to FL in manufacturing."
N9W36BET,Include,,95,"The abstract describes a federated or distributed learning-inspired multi-agent framework (Specialist Agents, Historian, Orchestrator) applied explicitly to additive manufacturing (AM), which falls within the scope of FL in manufacturing."
NA7FRTMW,Include,,95,"The abstract explicitly discusses federated learning in the context of manufacturing processes and product use, focusing on privacy-preserving data analysis."
NASEER7C,Exclude,E2,100,"The abstract focuses on GNSS jamming detection in satellite systems, which is unrelated to manufacturing or federated learning applications."
NBN2QXSN,Exclude,E5,100,The abstract explicitly states it is a systematic review without original contributions or applied implementations of FL in manufacturing.
NCVGLSYS,Exclude,E2,100,"The abstract focuses on legal and financial challenges of AI service businesses in general, with no mention of manufacturing or federated learning implementations."
NH5DB6CT,Include,,95,The abstract explicitly discusses a distributed multi-agent production system in manufacturing (Bulk Good Laboratory Plant) and gradient-based optimization methods for collaborative learning.
NJUNS8CB,Exclude,E2,100,"The abstract explicitly focuses on IoMT (Internet of Medical Things) in healthcare, with no mention of manufacturing or transferable models to it."
NKUICI4J,Exclude,E2,100,"The abstract focuses on Wi-Fi standardization and wireless communication technologies, with no mention of federated learning or manufacturing applications."
NLGQ46YJ,Exclude,E2,95,"The abstract focuses on cross-border unmanned logistics systems (CBULS), which is not explicitly part of manufacturing industries as defined in the review scope."
NQ8YJVID,Exclude,E5,100,The abstract explicitly describes a meta-review/survey of existing literature without presenting original FL implementations or contributions.
NQLHFQWL,Exclude,E5,100,The abstract explicitly states it is a survey summarizing existing research on security and privacy anomalies in federated learning without presenting original contributions or applied implementations.
NU9MU4PM,Include,,100,The abstract explicitly describes a federated learning application in manufacturing (truck cabin/windshield quality inspection) with multiple clients and model coordination.
NUGE4ZPV,Include,,95,"The abstract mentions potential applications in 'industrial IoT,' which falls within manufacturing."
NUVJ2AWJ,Exclude,E5,100,The abstract explicitly describes the paper as a literature review/survey without presenting original contributions or applied implementations of federated learning.
NWR5DHMU,Exclude,E2,95,The abstract focuses on deep learning for green production planning under the Belt and Road Initiative (BRI) with no mention of federated learning or manufacturing-specific FL applications.
NXGU8WAK,Include,,95,"The abstract explicitly discusses federated learning (FL) in the context of Industrial Internet of Things (IIoT), which is a manufacturing-related domain."
P235GS8Y,Exclude,E2,100,"The abstract focuses on biometric face recognition in encrypted computation for privacy compliance, explicitly mentioning datasets like LFW and Faces94, which are unrelated to manufacturing applications."
P2L32YK8,Exclude,E2,100,"The abstract focuses on blockchain-based traceability for food safety in fruit supply chains, with no mention of federated learning (FL) or manufacturing applications."
P6FKKB2Y,Exclude,E2,100,"The abstract focuses on inventory optimization in supply chains using ensemble learning (e.g., Random Forest), with no mention of federated learning or manufacturing-specific FL implementations."
P7QY6FND,Include,,100,The abstract explicitly describes a federated learning implementation for predictive maintenance in complex machinery within an industrial (manufacturing) context.
P94R7L9S,Include,,98,The abstract explicitly describes a federated learning application in manufacturing with distributed data aggregation and model training across clients and servers.
PAMYGH6K,Exclude,E2,95,The abstract focuses on general hierarchical Local-Edge-Cloud environments without explicit mention of manufacturing applications or transferable models to manufacturing.
PCKAGHR4,Exclude,E2,95,The abstract does not mention manufacturing or transferable applications to manufacturing; it focuses on general scalability of FL in edge networks.
PEK8DPBG,Exclude,E2,100,The abstract focuses on cloud computing task scheduling in data centers with no mention of manufacturing or federated learning.
PFKYBHRX,Exclude,E2,100,"The abstract focuses on cross-device federated learning for mobile users in a general context (e.g., Google, Microsoft), with no mention of manufacturing or transferable applications to it."
PGGVUIHY,Exclude,E2,100,The abstract focuses on cybersecurity in the Internet of Urban Things (IoUT) and Industry 4.0 risks but does not mention federated learning or manufacturing-specific applications.
PGKGX5E5,Exclude,E2,95,"The abstract discusses smart systems broadly across industries (governmental processes, citizen life in smart cities) without explicit focus on manufacturing or transferable models to it."
PI6IYEED,Include,,95,The abstract explicitly focuses on Industrial Internet of Things (IIoT) devices in manufacturing contexts.
PILG5GYI,Include,,95,"The abstract explicitly mentions applications in 'Industry 4.0 digital twins,' which is a manufacturing context."
PJEXMRHW,Include,,95,"The abstract explicitly discusses a real-world implementation in manufacturing (smartphone assembly) with federated/distributed learning principles (Cloud-Edge-Terminal collaboration, model partitioning, incremental learning)."
PJJYGTBR,Include,,98,"The abstract explicitly focuses on federated learning (FL) applied to predictive maintenance in Industrial Internet of Things (IIoT), which is a manufacturing context."
PKM2QFBB,Exclude,E2,100,"The abstract explicitly states applications in healthcare, smart infrastructure, surveillance, and IoT automation without any mention of manufacturing."
